"","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"4924","2012-06-03","India",0.051,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4925","2012-06-03","Indonesia",0.094,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4926","2012-06-03","Mexico",0.094,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4927","2012-06-03","Philippines",0.17,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4928","2012-06-03","Singapore",0.124,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4929","2012-06-03","Thailand",0.196,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4930","2012-06-03","Venezuela",0.188,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4931","2012-06-10","Argentina",0.029,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4932","2012-06-10","Bolivia",0.015,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4933","2012-06-10","Brazil",0.113,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4934","2012-06-10","India",0.065,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4935","2012-06-10","Indonesia",0.095,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4936","2012-06-10","Mexico",0.097,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4937","2012-06-10","Philippines",0.189,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4938","2012-06-10","Singapore",0.112,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4939","2012-06-10","Thailand",0.258,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4940","2012-06-10","Venezuela",0.182,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4941","2012-06-17","Argentina",0.024,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4942","2012-06-17","Bolivia",0.016,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4943","2012-06-17","Brazil",0.107,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4944","2012-06-17","India",0.066,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4945","2012-06-17","Indonesia",0.096,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4946","2012-06-17","Mexico",0.103,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4947","2012-06-17","Philippines",0.185,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4948","2012-06-17","Singapore",0.119,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4949","2012-06-17","Thailand",0.258,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4950","2012-06-17","Venezuela",0.186,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4951","2012-06-24","Argentina",0.027,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4952","2012-06-24","Bolivia",0.011,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4953","2012-06-24","Brazil",0.093,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4954","2012-06-24","India",0.069,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4955","2012-06-24","Indonesia",0.087,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4956","2012-06-24","Mexico",0.111,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4957","2012-06-24","Philippines",0.197,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4958","2012-06-24","Singapore",0.123,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4959","2012-06-24","Thailand",0.297,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4960","2012-06-24","Venezuela",0.196,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4961","2012-07-01","Argentina",0.019,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4962","2012-07-01","Bolivia",0.009,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4963","2012-07-01","Brazil",0.083,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4964","2012-07-01","India",0.06,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4965","2012-07-01","Indonesia",0.084,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4966","2012-07-01","Mexico",0.117,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4967","2012-07-01","Philippines",0.206,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4968","2012-07-01","Singapore",0.124,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4969","2012-07-01","Thailand",0.3,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4970","2012-07-01","Venezuela",0.2,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4971","2012-07-08","Argentina",0.017,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4972","2012-07-08","Bolivia",0.008,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4973","2012-07-08","Brazil",0.067,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4974","2012-07-08","India",0.055,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4975","2012-07-08","Indonesia",0.083,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4976","2012-07-08","Mexico",0.141,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4977","2012-07-08","Philippines",0.242,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4978","2012-07-08","Singapore",0.133,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4979","2012-07-08","Thailand",0.345,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4980","2012-07-08","Venezuela",0.182,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4981","2012-07-15","Argentina",0.012,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4982","2012-07-15","Bolivia",0.008,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4983","2012-07-15","Brazil",0.051,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4984","2012-07-15","India",0.057,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4985","2012-07-15","Indonesia",0.076,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4986","2012-07-15","Mexico",0.164,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4987","2012-07-15","Philippines",0.286,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4988","2012-07-15","Singapore",0.14,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4989","2012-07-15","Thailand",0.322,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"4990","2012-07-15","Venezuela",0.192,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"4991","2012-07-22","Argentina",0.012,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"4992","2012-07-22","Bolivia",0.008,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"4993","2012-07-22","Brazil",0.06,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"4994","2012-07-22","India",0.074,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"4995","2012-07-22","Indonesia",0.081,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"4996","2012-07-22","Mexico",0.196,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"4997","2012-07-22","Philippines",0.284,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"4998","2012-07-22","Singapore",0.141,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"4999","2012-07-22","Thailand",0.334,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5000","2012-07-22","Venezuela",0.2,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5001","2012-07-29","Argentina",0.017,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5002","2012-07-29","Bolivia",0.005,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5003","2012-07-29","Brazil",0.061,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5004","2012-07-29","India",0.091,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5005","2012-07-29","Indonesia",0.078,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5006","2012-07-29","Mexico",0.223,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5007","2012-07-29","Philippines",0.256,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5008","2012-07-29","Singapore",0.122,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5009","2012-07-29","Thailand",0.227,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5010","2012-07-29","Venezuela",0.212,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5011","2012-08-05","Argentina",0.017,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5012","2012-08-05","Bolivia",0.005,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5013","2012-08-05","Brazil",0.059,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5014","2012-08-05","India",0.097,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5015","2012-08-05","Indonesia",0.076,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5016","2012-08-05","Mexico",0.235,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5017","2012-08-05","Philippines",0.236,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5018","2012-08-05","Singapore",0.109,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5019","2012-08-05","Thailand",0.272,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5020","2012-08-05","Venezuela",0.224,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5021","2012-08-12","Argentina",0.019,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5022","2012-08-12","Bolivia",0.01,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5023","2012-08-12","Brazil",0.053,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5024","2012-08-12","India",0.122,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5025","2012-08-12","Indonesia",0.069,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5026","2012-08-12","Mexico",0.258,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5027","2012-08-12","Philippines",0.256,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5028","2012-08-12","Singapore",0.115,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5029","2012-08-12","Thailand",0.254,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5030","2012-08-12","Venezuela",0.235,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5031","2012-08-19","Argentina",0.017,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5032","2012-08-19","Bolivia",0.012,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5033","2012-08-19","Brazil",0.05,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5034","2012-08-19","India",0.147,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5035","2012-08-19","Indonesia",0.07,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5036","2012-08-19","Mexico",0.288,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5037","2012-08-19","Philippines",0.227,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5038","2012-08-19","Singapore",0.115,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5039","2012-08-19","Thailand",0.256,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5040","2012-08-19","Venezuela",0.258,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5041","2012-08-26","Argentina",0.024,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5042","2012-08-26","Bolivia",0.014,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5043","2012-08-26","Brazil",0.049,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5044","2012-08-26","India",0.19,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5045","2012-08-26","Indonesia",0.075,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5046","2012-08-26","Mexico",0.309,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5047","2012-08-26","Philippines",0.212,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5048","2012-08-26","Singapore",0.116,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5049","2012-08-26","Thailand",0.233,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5050","2012-08-26","Venezuela",0.273,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5051","2012-09-02","Argentina",0.029,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5052","2012-09-02","Bolivia",0.012,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5053","2012-09-02","Brazil",0.044,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5054","2012-09-02","India",0.248,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5055","2012-09-02","Indonesia",0.083,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5056","2012-09-02","Mexico",0.337,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5057","2012-09-02","Philippines",0.207,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5058","2012-09-02","Singapore",0.112,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5059","2012-09-02","Thailand",0.221,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5060","2012-09-02","Venezuela",0.269,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5061","2012-09-09","Argentina",0.039,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5062","2012-09-09","Bolivia",0.009,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5063","2012-09-09","Brazil",0.051,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5064","2012-09-09","India",0.228,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5065","2012-09-09","Indonesia",0.08,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5066","2012-09-09","Mexico",0.319,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5067","2012-09-09","Philippines",0.204,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5068","2012-09-09","Singapore",0.113,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5069","2012-09-09","Thailand",0.224,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5070","2012-09-09","Venezuela",0.269,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5071","2012-09-16","Argentina",0.034,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5072","2012-09-16","Bolivia",0.009,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5073","2012-09-16","Brazil",0.054,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5074","2012-09-16","India",0.212,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5075","2012-09-16","Indonesia",0.082,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5076","2012-09-16","Mexico",0.311,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5077","2012-09-16","Philippines",0.184,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5078","2012-09-16","Singapore",0.115,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5079","2012-09-16","Thailand",0.217,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5080","2012-09-16","Venezuela",0.243,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5081","2012-09-23","Argentina",0.027,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5082","2012-09-23","Bolivia",0.006,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5083","2012-09-23","Brazil",0.043,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5084","2012-09-23","India",0.231,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5085","2012-09-23","Indonesia",0.088,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5086","2012-09-23","Mexico",0.315,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5087","2012-09-23","Philippines",0.218,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5088","2012-09-23","Singapore",0.118,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5089","2012-09-23","Thailand",0.181,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5090","2012-09-23","Venezuela",0.236,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5091","2012-09-30","Argentina",0.027,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5092","2012-09-30","Bolivia",0.012,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5093","2012-09-30","Brazil",0.043,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5094","2012-09-30","India",0.302,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5095","2012-09-30","Indonesia",0.086,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5096","2012-09-30","Mexico",0.323,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5097","2012-09-30","Philippines",0.257,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5098","2012-09-30","Singapore",0.118,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5099","2012-09-30","Thailand",0.17,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5100","2012-09-30","Venezuela",0.235,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5101","2012-10-07","Argentina",0.027,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5102","2012-10-07","Bolivia",0.014,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5103","2012-10-07","Brazil",0.038,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5104","2012-10-07","India",0.459,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5105","2012-10-07","Indonesia",0.087,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5106","2012-10-07","Mexico",0.314,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5107","2012-10-07","Philippines",0.311,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5108","2012-10-07","Singapore",0.118,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5109","2012-10-07","Thailand",0.159,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5110","2012-10-07","Venezuela",0.224,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5111","2012-10-14","Argentina",0.031,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5112","2012-10-14","Bolivia",0.012,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5113","2012-10-14","Brazil",0.05,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5114","2012-10-14","India",0.644,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5115","2012-10-14","Indonesia",0.084,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5116","2012-10-14","Mexico",0.316,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5117","2012-10-14","Philippines",0.337,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5118","2012-10-14","Singapore",0.119,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5119","2012-10-14","Thailand",0.142,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5120","2012-10-14","Venezuela",0.243,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5121","2012-10-21","Argentina",0.036,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5122","2012-10-21","Bolivia",0.015,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
"5123","2012-10-21","Brazil",0.059,2012,14.3,74,1.81,202401584,NA,"Americas","South America"
"5124","2012-10-21","India",1,2012,42.6,66.1,2.51,1263589639,NA,"Asia","Southern Asia"
"5125","2012-10-21","Indonesia",0.081,2012,25.3,70.3,2.37,248037853,NA,"Asia","South-Eastern Asia"
"5126","2012-10-21","Mexico",0.311,2012,13.1,75.7,2.22,122070963,NA,"Americas","Central America"
"5127","2012-10-21","Philippines",0.247,2012,23.9,70.3,3.08,96017322,NA,"Asia","South-Eastern Asia"
"5128","2012-10-21","Singapore",0.127,2012,2.2,81.6,1.28,5299524,NA,"Asia","South-Eastern Asia"
"5129","2012-10-21","Thailand",0.152,2012,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5130","2012-10-21","Venezuela",0.272,2012,13.8,74.6,2.42,29854238,NA,"Americas","South America"
"5131","2012-10-28","Argentina",0.043,2012,12.3,76.1,2.19,42095224,NA,"Americas","South America"
"5132","2012-10-28","Bolivia",0.014,2012,34,72.4,3.26,10238762,NA,"Americas","South America"
