"","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"15470","2013-03-17","Japan",429,2013,2.1,83,1.42,126984964,NA,"Asia","Eastern Asia"
"15471","2013-03-17","Mexico",1312,2013,12.5,75.4,2.19,123740109,NA,"Americas","Central America"
"15472","2013-03-17","Netherlands",56,2013,3.3,81.2,1.77,16809157,NA,"Europe","Western Europe"
"15473","2013-03-17","New.Zealand",18,2013,NA,NA,NA,NA,NA,NA,NA
"15474","2013-03-17","Norway",119,2013,2.3,81.6,1.93,5083450,NA,"Europe","Northern Europe"
"15475","2013-03-17","Paraguay",188,2013,18.6,74.1,2.86,6465669,NA,"Americas","South America"
"15476","2013-03-17","Peru",121,2013,14.2,79.1,2.42,30565461,NA,"Americas","South America"
"15477","2013-03-17","Poland",62,2013,4.5,77.3,1.42,38618698,NA,"Europe","Eastern Europe"
"15478","2013-03-17","Romania",858,2013,10.5,74.9,1.42,19794163,NA,"Europe","Eastern Europe"
"15479","2013-03-17","Russia",998,2013,8.9,70.8,1.6,143367341,NA,"Europe","Eastern Europe"
"15480","2013-03-17","South.Africa",2341,2013,NA,NA,NA,NA,NA,NA,NA
"15481","2013-03-17","Spain",66,2013,3.7,82.5,1.51,46455163,NA,"Europe","Southern Europe"
"15482","2013-03-17","Sweden",15,2013,2.4,81.9,1.93,9624247,NA,"Europe","Northern Europe"
"15483","2013-03-17","Switzerland",133,2013,3.6,82.8,1.53,8118719,NA,"Europe","Western Europe"
"15484","2013-03-17","Ukraine",619,2013,8.6,71.3,1.47,45165211,NA,"Europe","Eastern Europe"
"15485","2013-03-17","United.States",2894,2013,NA,NA,NA,NA,NA,NA,NA
"15486","2013-03-17","Uruguay",65,2013,9.5,76.4,2.05,3407969,NA,"Americas","South America"
"15487","2013-03-24","Argentina",113,2013,11.9,76.2,2.18,42538304,NA,"Americas","South America"
"15488","2013-03-24","Australia",236,2013,3.4,82.4,1.88,23270465,NA,"Oceania","Australia and New Zealand"
"15489","2013-03-24","Austria",1026,2013,3.2,81.1,1.47,8486962,NA,"Europe","Western Europe"
"15490","2013-03-24","Belgium",124,2013,3.4,80.4,1.85,11153122,NA,"Europe","Western Europe"
"15491","2013-03-24","Bolivia",195,2013,32.8,72.7,3.22,10399931,NA,"Americas","South America"
"15492","2013-03-24","Brazil",167,2013,14.3,74.1,1.8,204259377,NA,"Americas","South America"
"15493","2013-03-24","Bulgaria",425,2013,10.1,74.6,1.54,7252539,NA,"Europe","Eastern Europe"
"15494","2013-03-24","Canada",1642,2013,4.6,81.6,1.67,35230612,NA,"Americas","Northern America"
"15495","2013-03-24","Chile",7,2013,7.3,79.1,1.82,17575833,NA,"Americas","South America"
"15496","2013-03-24","France",32,2013,3.6,81.7,1.98,63844529,NA,"Europe","Western Europe"
"15497","2013-03-24","Germany",950,2013,3.3,80.7,1.42,80565861,NA,"Europe","Western Europe"
"15498","2013-03-24","Hungary",89,2013,5.4,76.1,1.41,9924507,NA,"Europe","Eastern Europe"
"15499","2013-03-24","Japan",280,2013,2.1,83,1.42,126984964,NA,"Asia","Eastern Asia"
"15500","2013-03-24","Mexico",1211,2013,12.5,75.4,2.19,123740109,NA,"Americas","Central America"
"15501","2013-03-24","Netherlands",48,2013,3.3,81.2,1.77,16809157,NA,"Europe","Western Europe"
"15502","2013-03-24","New.Zealand",18,2013,NA,NA,NA,NA,NA,NA,NA
"15503","2013-03-24","Norway",105,2013,2.3,81.6,1.93,5083450,NA,"Europe","Northern Europe"
"15504","2013-03-24","Paraguay",196,2013,18.6,74.1,2.86,6465669,NA,"Americas","South America"
"15505","2013-03-24","Peru",131,2013,14.2,79.1,2.42,30565461,NA,"Americas","South America"
"15506","2013-03-24","Poland",65,2013,4.5,77.3,1.42,38618698,NA,"Europe","Eastern Europe"
"15507","2013-03-24","Romania",795,2013,10.5,74.9,1.42,19794163,NA,"Europe","Eastern Europe"
"15508","2013-03-24","Russia",873,2013,8.9,70.8,1.6,143367341,NA,"Europe","Eastern Europe"
"15509","2013-03-24","South.Africa",2242,2013,NA,NA,NA,NA,NA,NA,NA
"15510","2013-03-24","Spain",46,2013,3.7,82.5,1.51,46455163,NA,"Europe","Southern Europe"
"15511","2013-03-24","Sweden",16,2013,2.4,81.9,1.93,9624247,NA,"Europe","Northern Europe"
"15512","2013-03-24","Switzerland",89,2013,3.6,82.8,1.53,8118719,NA,"Europe","Western Europe"
"15513","2013-03-24","Ukraine",576,2013,8.6,71.3,1.47,45165211,NA,"Europe","Eastern Europe"
"15514","2013-03-24","United.States",2673,2013,NA,NA,NA,NA,NA,NA,NA
"15515","2013-03-24","Uruguay",84,2013,9.5,76.4,2.05,3407969,NA,"Americas","South America"
"15516","2013-03-31","Argentina",94,2013,11.9,76.2,2.18,42538304,NA,"Americas","South America"
"15517","2013-03-31","Australia",277,2013,3.4,82.4,1.88,23270465,NA,"Oceania","Australia and New Zealand"
"15518","2013-03-31","Austria",1034,2013,3.2,81.1,1.47,8486962,NA,"Europe","Western Europe"
"15519","2013-03-31","Belgium",102,2013,3.4,80.4,1.85,11153122,NA,"Europe","Western Europe"
"15520","2013-03-31","Bolivia",247,2013,32.8,72.7,3.22,10399931,NA,"Americas","South America"
"15521","2013-03-31","Brazil",185,2013,14.3,74.1,1.8,204259377,NA,"Americas","South America"
"15522","2013-03-31","Bulgaria",348,2013,10.1,74.6,1.54,7252539,NA,"Europe","Eastern Europe"
"15523","2013-03-31","Canada",1754,2013,4.6,81.6,1.67,35230612,NA,"Americas","Northern America"
"15524","2013-03-31","Chile",8,2013,7.3,79.1,1.82,17575833,NA,"Americas","South America"
"15525","2013-03-31","France",32,2013,3.6,81.7,1.98,63844529,NA,"Europe","Western Europe"
"15526","2013-03-31","Germany",916,2013,3.3,80.7,1.42,80565861,NA,"Europe","Western Europe"
"15527","2013-03-31","Hungary",90,2013,5.4,76.1,1.41,9924507,NA,"Europe","Eastern Europe"
"15528","2013-03-31","Japan",205,2013,2.1,83,1.42,126984964,NA,"Asia","Eastern Asia"
"15529","2013-03-31","Mexico",1067,2013,12.5,75.4,2.19,123740109,NA,"Americas","Central America"
"15530","2013-03-31","Netherlands",47,2013,3.3,81.2,1.77,16809157,NA,"Europe","Western Europe"
"15531","2013-03-31","New.Zealand",21,2013,NA,NA,NA,NA,NA,NA,NA
"15532","2013-03-31","Norway",65,2013,2.3,81.6,1.93,5083450,NA,"Europe","Northern Europe"
"15533","2013-03-31","Paraguay",203,2013,18.6,74.1,2.86,6465669,NA,"Americas","South America"
"15534","2013-03-31","Peru",136,2013,14.2,79.1,2.42,30565461,NA,"Americas","South America"
"15535","2013-03-31","Poland",64,2013,4.5,77.3,1.42,38618698,NA,"Europe","Eastern Europe"
"15536","2013-03-31","Romania",765,2013,10.5,74.9,1.42,19794163,NA,"Europe","Eastern Europe"
"15537","2013-03-31","Russia",733,2013,8.9,70.8,1.6,143367341,NA,"Europe","Eastern Europe"
"15538","2013-03-31","South.Africa",2173,2013,NA,NA,NA,NA,NA,NA,NA
"15539","2013-03-31","Spain",32,2013,3.7,82.5,1.51,46455163,NA,"Europe","Southern Europe"
"15540","2013-03-31","Sweden",13,2013,2.4,81.9,1.93,9624247,NA,"Europe","Northern Europe"
"15541","2013-03-31","Switzerland",84,2013,3.6,82.8,1.53,8118719,NA,"Europe","Western Europe"
"15542","2013-03-31","Ukraine",507,2013,8.6,71.3,1.47,45165211,NA,"Europe","Eastern Europe"
"15543","2013-03-31","United.States",2482,2013,NA,NA,NA,NA,NA,NA,NA
"15544","2013-03-31","Uruguay",88,2013,9.5,76.4,2.05,3407969,NA,"Americas","South America"
"15545","2013-04-07","Argentina",103,2013,11.9,76.2,2.18,42538304,NA,"Americas","South America"
"15546","2013-04-07","Australia",286,2013,3.4,82.4,1.88,23270465,NA,"Oceania","Australia and New Zealand"
"15547","2013-04-07","Austria",916,2013,3.2,81.1,1.47,8486962,NA,"Europe","Western Europe"
"15548","2013-04-07","Belgium",78,2013,3.4,80.4,1.85,11153122,NA,"Europe","Western Europe"
"15549","2013-04-07","Bolivia",242,2013,32.8,72.7,3.22,10399931,NA,"Americas","South America"
"15550","2013-04-07","Brazil",195,2013,14.3,74.1,1.8,204259377,NA,"Americas","South America"
"15551","2013-04-07","Bulgaria",334,2013,10.1,74.6,1.54,7252539,NA,"Europe","Eastern Europe"
"15552","2013-04-07","Canada",1603,2013,4.6,81.6,1.67,35230612,NA,"Americas","Northern America"
"15553","2013-04-07","Chile",13,2013,7.3,79.1,1.82,17575833,NA,"Americas","South America"
"15554","2013-04-07","France",24,2013,3.6,81.7,1.98,63844529,NA,"Europe","Western Europe"
"15555","2013-04-07","Germany",800,2013,3.3,80.7,1.42,80565861,NA,"Europe","Western Europe"
"15556","2013-04-07","Hungary",62,2013,5.4,76.1,1.41,9924507,NA,"Europe","Eastern Europe"
"15557","2013-04-07","Japan",144,2013,2.1,83,1.42,126984964,NA,"Asia","Eastern Asia"
"15558","2013-04-07","Mexico",1054,2013,12.5,75.4,2.19,123740109,NA,"Americas","Central America"
"15559","2013-04-07","Netherlands",43,2013,3.3,81.2,1.77,16809157,NA,"Europe","Western Europe"
"15560","2013-04-07","New.Zealand",27,2013,NA,NA,NA,NA,NA,NA,NA
"15561","2013-04-07","Norway",50,2013,2.3,81.6,1.93,5083450,NA,"Europe","Northern Europe"
"15562","2013-04-07","Paraguay",219,2013,18.6,74.1,2.86,6465669,NA,"Americas","South America"
"15563","2013-04-07","Peru",148,2013,14.2,79.1,2.42,30565461,NA,"Americas","South America"
"15564","2013-04-07","Poland",51,2013,4.5,77.3,1.42,38618698,NA,"Europe","Eastern Europe"
"15565","2013-04-07","Romania",719,2013,10.5,74.9,1.42,19794163,NA,"Europe","Eastern Europe"
"15566","2013-04-07","Russia",644,2013,8.9,70.8,1.6,143367341,NA,"Europe","Eastern Europe"
"15567","2013-04-07","South.Africa",2418,2013,NA,NA,NA,NA,NA,NA,NA
"15568","2013-04-07","Spain",27,2013,3.7,82.5,1.51,46455163,NA,"Europe","Southern Europe"
"15569","2013-04-07","Sweden",10,2013,2.4,81.9,1.93,9624247,NA,"Europe","Northern Europe"
"15570","2013-04-07","Switzerland",54,2013,3.6,82.8,1.53,8118719,NA,"Europe","Western Europe"
"15571","2013-04-07","Ukraine",462,2013,8.6,71.3,1.47,45165211,NA,"Europe","Eastern Europe"
"15572","2013-04-07","United.States",2121,2013,NA,NA,NA,NA,NA,NA,NA
"15573","2013-04-07","Uruguay",78,2013,9.5,76.4,2.05,3407969,NA,"Americas","South America"
"15574","2013-04-14","Argentina",106,2013,11.9,76.2,2.18,42538304,NA,"Americas","South America"
"15575","2013-04-14","Australia",293,2013,3.4,82.4,1.88,23270465,NA,"Oceania","Australia and New Zealand"
"15576","2013-04-14","Austria",774,2013,3.2,81.1,1.47,8486962,NA,"Europe","Western Europe"
"15577","2013-04-14","Belgium",48,2013,3.4,80.4,1.85,11153122,NA,"Europe","Western Europe"
"15578","2013-04-14","Bolivia",250,2013,32.8,72.7,3.22,10399931,NA,"Americas","South America"
"15579","2013-04-14","Brazil",218,2013,14.3,74.1,1.8,204259377,NA,"Americas","South America"
"15580","2013-04-14","Bulgaria",332,2013,10.1,74.6,1.54,7252539,NA,"Europe","Eastern Europe"
"15581","2013-04-14","Canada",1458,2013,4.6,81.6,1.67,35230612,NA,"Americas","Northern America"
"15582","2013-04-14","Chile",12,2013,7.3,79.1,1.82,17575833,NA,"Americas","South America"
"15583","2013-04-14","France",14,2013,3.6,81.7,1.98,63844529,NA,"Europe","Western Europe"
"15584","2013-04-14","Germany",632,2013,3.3,80.7,1.42,80565861,NA,"Europe","Western Europe"
"15585","2013-04-14","Hungary",54,2013,5.4,76.1,1.41,9924507,NA,"Europe","Eastern Europe"
"15586","2013-04-14","Japan",159,2013,2.1,83,1.42,126984964,NA,"Asia","Eastern Asia"
"15587","2013-04-14","Mexico",992,2013,12.5,75.4,2.19,123740109,NA,"Americas","Central America"
"15588","2013-04-14","Netherlands",31,2013,3.3,81.2,1.77,16809157,NA,"Europe","Western Europe"
"15589","2013-04-14","New.Zealand",25,2013,NA,NA,NA,NA,NA,NA,NA
"15590","2013-04-14","Norway",53,2013,2.3,81.6,1.93,5083450,NA,"Europe","Northern Europe"
"15591","2013-04-14","Paraguay",224,2013,18.6,74.1,2.86,6465669,NA,"Americas","South America"
"15592","2013-04-14","Peru",153,2013,14.2,79.1,2.42,30565461,NA,"Americas","South America"
"15593","2013-04-14","Poland",36,2013,4.5,77.3,1.42,38618698,NA,"Europe","Eastern Europe"
"15594","2013-04-14","Romania",669,2013,10.5,74.9,1.42,19794163,NA,"Europe","Eastern Europe"
"15595","2013-04-14","Russia",574,2013,8.9,70.8,1.6,143367341,NA,"Europe","Eastern Europe"
"15596","2013-04-14","South.Africa",2381,2013,NA,NA,NA,NA,NA,NA,NA
"15597","2013-04-14","Spain",22,2013,3.7,82.5,1.51,46455163,NA,"Europe","Southern Europe"
"15598","2013-04-14","Sweden",5,2013,2.4,81.9,1.93,9624247,NA,"Europe","Northern Europe"
"15599","2013-04-14","Switzerland",30,2013,3.6,82.8,1.53,8118719,NA,"Europe","Western Europe"
"15600","2013-04-14","Ukraine",427,2013,8.6,71.3,1.47,45165211,NA,"Europe","Eastern Europe"
"15601","2013-04-14","United.States",1747,2013,NA,NA,NA,NA,NA,NA,NA
"15602","2013-04-14","Uruguay",75,2013,9.5,76.4,2.05,3407969,NA,"Americas","South America"
"15603","2013-04-21","Argentina",105,2013,11.9,76.2,2.18,42538304,NA,"Americas","South America"
"15604","2013-04-21","Australia",272,2013,3.4,82.4,1.88,23270465,NA,"Oceania","Australia and New Zealand"
"15605","2013-04-21","Austria",726,2013,3.2,81.1,1.47,8486962,NA,"Europe","Western Europe"
"15606","2013-04-21","Belgium",37,2013,3.4,80.4,1.85,11153122,NA,"Europe","Western Europe"
"15607","2013-04-21","Bolivia",211,2013,32.8,72.7,3.22,10399931,NA,"Americas","South America"
"15608","2013-04-21","Brazil",225,2013,14.3,74.1,1.8,204259377,NA,"Americas","South America"
"15609","2013-04-21","Bulgaria",270,2013,10.1,74.6,1.54,7252539,NA,"Europe","Eastern Europe"
"15610","2013-04-21","Canada",1379,2013,4.6,81.6,1.67,35230612,NA,"Americas","Northern America"
"15611","2013-04-21","Chile",11,2013,7.3,79.1,1.82,17575833,NA,"Americas","South America"
"15612","2013-04-21","France",11,2013,3.6,81.7,1.98,63844529,NA,"Europe","Western Europe"
"15613","2013-04-21","Germany",577,2013,3.3,80.7,1.42,80565861,NA,"Europe","Western Europe"
"15614","2013-04-21","Hungary",46,2013,5.4,76.1,1.41,9924507,NA,"Europe","Eastern Europe"
"15615","2013-04-21","Japan",169,2013,2.1,83,1.42,126984964,NA,"Asia","Eastern Asia"
"15616","2013-04-21","Mexico",988,2013,12.5,75.4,2.19,123740109,NA,"Americas","Central America"
"15617","2013-04-21","Netherlands",24,2013,3.3,81.2,1.77,16809157,NA,"Europe","Western Europe"
"15618","2013-04-21","New.Zealand",23,2013,NA,NA,NA,NA,NA,NA,NA
"15619","2013-04-21","Norway",51,2013,2.3,81.6,1.93,5083450,NA,"Europe","Northern Europe"
"15620","2013-04-21","Paraguay",235,2013,18.6,74.1,2.86,6465669,NA,"Americas","South America"
"15621","2013-04-21","Peru",149,2013,14.2,79.1,2.42,30565461,NA,"Americas","South America"
"15622","2013-04-21","Poland",28,2013,4.5,77.3,1.42,38618698,NA,"Europe","Eastern Europe"
"15623","2013-04-21","Romania",627,2013,10.5,74.9,1.42,19794163,NA,"Europe","Eastern Europe"
"15624","2013-04-21","Russia",537,2013,8.9,70.8,1.6,143367341,NA,"Europe","Eastern Europe"
"15625","2013-04-21","South.Africa",2675,2013,NA,NA,NA,NA,NA,NA,NA
"15626","2013-04-21","Spain",21,2013,3.7,82.5,1.51,46455163,NA,"Europe","Southern Europe"
"15627","2013-04-21","Sweden",4,2013,2.4,81.9,1.93,9624247,NA,"Europe","Northern Europe"
"15628","2013-04-21","Switzerland",26,2013,3.6,82.8,1.53,8118719,NA,"Europe","Western Europe"
"15629","2013-04-21","Ukraine",419,2013,8.6,71.3,1.47,45165211,NA,"Europe","Eastern Europe"
"15630","2013-04-21","United.States",1681,2013,NA,NA,NA,NA,NA,NA,NA
"15631","2013-04-21","Uruguay",71,2013,9.5,76.4,2.05,3407969,NA,"Americas","South America"
"15632","2013-04-28","Argentina",95,2013,11.9,76.2,2.18,42538304,NA,"Americas","South America"
"15633","2013-04-28","Australia",305,2013,3.4,82.4,1.88,23270465,NA,"Oceania","Australia and New Zealand"
"15634","2013-04-28","Austria",598,2013,3.2,81.1,1.47,8486962,NA,"Europe","Western Europe"
"15635","2013-04-28","Belgium",38,2013,3.4,80.4,1.85,11153122,NA,"Europe","Western Europe"
"15636","2013-04-28","Bolivia",195,2013,32.8,72.7,3.22,10399931,NA,"Americas","South America"
"15637","2013-04-28","Brazil",219,2013,14.3,74.1,1.8,204259377,NA,"Americas","South America"
"15638","2013-04-28","Bulgaria",230,2013,10.1,74.6,1.54,7252539,NA,"Europe","Eastern Europe"
"15639","2013-04-28","Canada",1265,2013,4.6,81.6,1.67,35230612,NA,"Americas","Northern America"
"15640","2013-04-28","Chile",12,2013,7.3,79.1,1.82,17575833,NA,"Americas","South America"
"15641","2013-04-28","France",8,2013,3.6,81.7,1.98,63844529,NA,"Europe","Western Europe"
"15642","2013-04-28","Germany",556,2013,3.3,80.7,1.42,80565861,NA,"Europe","Western Europe"
"15643","2013-04-28","Hungary",39,2013,5.4,76.1,1.41,9924507,NA,"Europe","Eastern Europe"
"15644","2013-04-28","Japan",157,2013,2.1,83,1.42,126984964,NA,"Asia","Eastern Asia"
"15645","2013-04-28","Mexico",991,2013,12.5,75.4,2.19,123740109,NA,"Americas","Central America"
"15646","2013-04-28","Netherlands",21,2013,3.3,81.2,1.77,16809157,NA,"Europe","Western Europe"
"15647","2013-04-28","New.Zealand",23,2013,NA,NA,NA,NA,NA,NA,NA
"15648","2013-04-28","Norway",45,2013,2.3,81.6,1.93,5083450,NA,"Europe","Northern Europe"
"15649","2013-04-28","Paraguay",229,2013,18.6,74.1,2.86,6465669,NA,"Americas","South America"
"15650","2013-04-28","Peru",151,2013,14.2,79.1,2.42,30565461,NA,"Americas","South America"
"15651","2013-04-28","Poland",24,2013,4.5,77.3,1.42,38618698,NA,"Europe","Eastern Europe"
"15652","2013-04-28","Romania",595,2013,10.5,74.9,1.42,19794163,NA,"Europe","Eastern Europe"
"15653","2013-04-28","Russia",471,2013,8.9,70.8,1.6,143367341,NA,"Europe","Eastern Europe"
"15654","2013-04-28","South.Africa",2683,2013,NA,NA,NA,NA,NA,NA,NA
"15655","2013-04-28","Spain",18,2013,3.7,82.5,1.51,46455163,NA,"Europe","Southern Europe"
"15656","2013-04-28","Sweden",3,2013,2.4,81.9,1.93,9624247,NA,"Europe","Northern Europe"
"15657","2013-04-28","Switzerland",23,2013,3.6,82.8,1.53,8118719,NA,"Europe","Western Europe"
"15658","2013-04-28","Ukraine",359,2013,8.6,71.3,1.47,45165211,NA,"Europe","Eastern Europe"
"15659","2013-04-28","United.States",1534,2013,NA,NA,NA,NA,NA,NA,NA
"15660","2013-04-28","Uruguay",74,2013,9.5,76.4,2.05,3407969,NA,"Americas","South America"
"15661","2013-05-05","Argentina",109,2013,11.9,76.2,2.18,42538304,NA,"Americas","South America"
"15662","2013-05-05","Australia",379,2013,3.4,82.4,1.88,23270465,NA,"Oceania","Australia and New Zealand"
"15663","2013-05-05","Austria",587,2013,3.2,81.1,1.47,8486962,NA,"Europe","Western Europe"
"15664","2013-05-05","Belgium",39,2013,3.4,80.4,1.85,11153122,NA,"Europe","Western Europe"
"15665","2013-05-05","Bolivia",215,2013,32.8,72.7,3.22,10399931,NA,"Americas","South America"
"15666","2013-05-05","Brazil",218,2013,14.3,74.1,1.8,204259377,NA,"Americas","South America"
"15667","2013-05-05","Bulgaria",213,2013,10.1,74.6,1.54,7252539,NA,"Europe","Eastern Europe"
"15668","2013-05-05","Canada",1133,2013,4.6,81.6,1.67,35230612,NA,"Americas","Northern America"
"15669","2013-05-05","Chile",14,2013,7.3,79.1,1.82,17575833,NA,"Americas","South America"
"15670","2013-05-05","France",8,2013,3.6,81.7,1.98,63844529,NA,"Europe","Western Europe"
"15671","2013-05-05","Germany",492,2013,3.3,80.7,1.42,80565861,NA,"Europe","Western Europe"
"15672","2013-05-05","Hungary",33,2013,5.4,76.1,1.41,9924507,NA,"Europe","Eastern Europe"
"15673","2013-05-05","Japan",122,2013,2.1,83,1.42,126984964,NA,"Asia","Eastern Asia"
"15674","2013-05-05","Mexico",966,2013,12.5,75.4,2.19,123740109,NA,"Americas","Central America"
"15675","2013-05-05","Netherlands",19,2013,3.3,81.2,1.77,16809157,NA,"Europe","Western Europe"
"15676","2013-05-05","New.Zealand",22,2013,NA,NA,NA,NA,NA,NA,NA
"15677","2013-05-05","Norway",47,2013,2.3,81.6,1.93,5083450,NA,"Europe","Northern Europe"
"15678","2013-05-05","Paraguay",229,2013,18.6,74.1,2.86,6465669,NA,"Americas","South America"
"15679","2013-05-05","Peru",142,2013,14.2,79.1,2.42,30565461,NA,"Americas","South America"
"15680","2013-05-05","Poland",19,2013,4.5,77.3,1.42,38618698,NA,"Europe","Eastern Europe"
"15681","2013-05-05","Romania",569,2013,10.5,74.9,1.42,19794163,NA,"Europe","Eastern Europe"
"15682","2013-05-05","Russia",440,2013,8.9,70.8,1.6,143367341,NA,"Europe","Eastern Europe"
"15683","2013-05-05","South.Africa",3120,2013,NA,NA,NA,NA,NA,NA,NA
"15684","2013-05-05","Spain",22,2013,3.7,82.5,1.51,46455163,NA,"Europe","Southern Europe"
"15685","2013-05-05","Sweden",3,2013,2.4,81.9,1.93,9624247,NA,"Europe","Northern Europe"
"15686","2013-05-05","Switzerland",23,2013,3.6,82.8,1.53,8118719,NA,"Europe","Western Europe"
"15687","2013-05-05","Ukraine",291,2013,8.6,71.3,1.47,45165211,NA,"Europe","Eastern Europe"
"15688","2013-05-05","United.States",1438,2013,NA,NA,NA,NA,NA,NA,NA
"15689","2013-05-05","Uruguay",88,2013,9.5,76.4,2.05,3407969,NA,"Americas","South America"
"15690","2013-05-12","Argentina",128,2013,11.9,76.2,2.18,42538304,NA,"Americas","South America"
"15691","2013-05-12","Australia",393,2013,3.4,82.4,1.88,23270465,NA,"Oceania","Australia and New Zealand"
"15692","2013-05-12","Austria",638,2013,3.2,81.1,1.47,8486962,NA,"Europe","Western Europe"
"15693","2013-05-12","Belgium",45,2013,3.4,80.4,1.85,11153122,NA,"Europe","Western Europe"
"15694","2013-05-12","Bolivia",221,2013,32.8,72.7,3.22,10399931,NA,"Americas","South America"
"15695","2013-05-12","Brazil",214,2013,14.3,74.1,1.8,204259377,NA,"Americas","South America"
"15696","2013-05-12","Bulgaria",203,2013,10.1,74.6,1.54,7252539,NA,"Europe","Eastern Europe"
