"X","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
2314,"2007-06-03",India,0.06,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2315,"2007-06-03",Indonesia,0.317,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2316,"2007-06-03",Mexico,0.091,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2317,"2007-06-03",Philippines,0.071,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2318,"2007-06-03",Singapore,0.263,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2319,"2007-06-03",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2320,"2007-06-03",Venezuela,0.189,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2321,"2007-06-10",Argentina,0.053,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2322,"2007-06-10",Bolivia,0.029,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2323,"2007-06-10",Brazil,0.18,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2324,"2007-06-10",India,0.082,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2325,"2007-06-10",Indonesia,0.25,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2326,"2007-06-10",Mexico,0.096,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2327,"2007-06-10",Philippines,0.068,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2328,"2007-06-10",Singapore,0.284,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2329,"2007-06-10",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2330,"2007-06-10",Venezuela,0.189,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2331,"2007-06-17",Argentina,0.043,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2332,"2007-06-17",Bolivia,0.022,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2333,"2007-06-17",Brazil,0.13,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2334,"2007-06-17",India,0.1,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2335,"2007-06-17",Indonesia,0.23,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2336,"2007-06-17",Mexico,0.1,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2337,"2007-06-17",Philippines,0.078,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2338,"2007-06-17",Singapore,0.347,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2339,"2007-06-17",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2340,"2007-06-17",Venezuela,0.224,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2341,"2007-06-24",Argentina,0.039,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2342,"2007-06-24",Bolivia,0.024,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2343,"2007-06-24",Brazil,0.101,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2344,"2007-06-24",India,0.116,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2345,"2007-06-24",Indonesia,0.188,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2346,"2007-06-24",Mexico,0.115,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2347,"2007-06-24",Philippines,0.11,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2348,"2007-06-24",Singapore,0.434,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2349,"2007-06-24",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2350,"2007-06-24",Venezuela,0.203,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2351,"2007-07-01",Argentina,0.024,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2352,"2007-07-01",Bolivia,0.024,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2353,"2007-07-01",Brazil,0.088,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2354,"2007-07-01",India,0.105,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2355,"2007-07-01",Indonesia,0.213,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2356,"2007-07-01",Mexico,0.104,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2357,"2007-07-01",Philippines,0.138,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2358,"2007-07-01",Singapore,0.413,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2359,"2007-07-01",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2360,"2007-07-01",Venezuela,0.22,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2361,"2007-07-08",Argentina,0.019,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2362,"2007-07-08",Bolivia,0.017,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2363,"2007-07-08",Brazil,0.1,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2364,"2007-07-08",India,0.136,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2365,"2007-07-08",Indonesia,0.181,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2366,"2007-07-08",Mexico,0.106,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2367,"2007-07-08",Philippines,0.168,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2368,"2007-07-08",Singapore,0.406,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2369,"2007-07-08",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2370,"2007-07-08",Venezuela,0.234,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2371,"2007-07-15",Argentina,0.019,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2372,"2007-07-15",Bolivia,0.017,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2373,"2007-07-15",Brazil,0.087,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2374,"2007-07-15",India,0.129,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2375,"2007-07-15",Indonesia,0.22,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2376,"2007-07-15",Mexico,0.116,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2377,"2007-07-15",Philippines,0.223,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2378,"2007-07-15",Singapore,0.377,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2379,"2007-07-15",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2380,"2007-07-15",Venezuela,0.262,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2381,"2007-07-22",Argentina,0.019,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2382,"2007-07-22",Bolivia,0.018,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2383,"2007-07-22",Brazil,0.075,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2384,"2007-07-22",India,0.097,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2385,"2007-07-22",Indonesia,0.214,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2386,"2007-07-22",Mexico,0.118,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2387,"2007-07-22",Philippines,0.208,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2388,"2007-07-22",Singapore,0.33,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2389,"2007-07-22",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2390,"2007-07-22",Venezuela,0.288,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2391,"2007-07-29",Argentina,0.017,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2392,"2007-07-29",Bolivia,0.019,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2393,"2007-07-29",Brazil,0.074,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2394,"2007-07-29",India,0.087,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2395,"2007-07-29",Indonesia,0.215,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2396,"2007-07-29",Mexico,0.104,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2397,"2007-07-29",Philippines,0.158,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2398,"2007-07-29",Singapore,0.339,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2399,"2007-07-29",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2400,"2007-07-29",Venezuela,0.309,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2401,"2007-08-05",Argentina,0.017,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2402,"2007-08-05",Bolivia,0.022,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2403,"2007-08-05",Brazil,0.045,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2404,"2007-08-05",India,0.1,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2405,"2007-08-05",Indonesia,0.234,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2406,"2007-08-05",Mexico,0.123,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2407,"2007-08-05",Philippines,0.161,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2408,"2007-08-05",Singapore,0.232,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2409,"2007-08-05",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2410,"2007-08-05",Venezuela,0.345,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2411,"2007-08-12",Argentina,0.019,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2412,"2007-08-12",Bolivia,0.019,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2413,"2007-08-12",Brazil,0.05,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2414,"2007-08-12",India,0.106,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2415,"2007-08-12",Indonesia,0.197,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2416,"2007-08-12",Mexico,0.149,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2417,"2007-08-12",Philippines,0.196,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2418,"2007-08-12",Singapore,0.214,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2419,"2007-08-12",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2420,"2007-08-12",Venezuela,0.346,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2421,"2007-08-19",Argentina,0.017,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2422,"2007-08-19",Bolivia,0.019,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2423,"2007-08-19",Brazil,0.051,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2424,"2007-08-19",India,0.134,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2425,"2007-08-19",Indonesia,0.224,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2426,"2007-08-19",Mexico,0.133,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2427,"2007-08-19",Philippines,0.199,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2428,"2007-08-19",Singapore,0.192,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2429,"2007-08-19",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2430,"2007-08-19",Venezuela,0.388,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2431,"2007-08-26",Argentina,0.022,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2432,"2007-08-26",Bolivia,0.014,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2433,"2007-08-26",Brazil,0.054,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2434,"2007-08-26",India,0.118,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2435,"2007-08-26",Indonesia,0.209,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2436,"2007-08-26",Mexico,0.178,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2437,"2007-08-26",Philippines,0.188,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2438,"2007-08-26",Singapore,0.176,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2439,"2007-08-26",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2440,"2007-08-26",Venezuela,0.366,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2441,"2007-09-02",Argentina,0.022,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2442,"2007-09-02",Bolivia,0.012,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2443,"2007-09-02",Brazil,0.068,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2444,"2007-09-02",India,0.128,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2445,"2007-09-02",Indonesia,0.179,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2446,"2007-09-02",Mexico,0.186,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2447,"2007-09-02",Philippines,0.205,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2448,"2007-09-02",Singapore,0.192,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2449,"2007-09-02",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2450,"2007-09-02",Venezuela,0.375,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2451,"2007-09-09",Argentina,0.019,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2452,"2007-09-09",Bolivia,0.013,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2453,"2007-09-09",Brazil,0.065,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2454,"2007-09-09",India,0.151,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2455,"2007-09-09",Indonesia,0.176,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2456,"2007-09-09",Mexico,0.192,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2457,"2007-09-09",Philippines,0.189,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2458,"2007-09-09",Singapore,0.224,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2459,"2007-09-09",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2460,"2007-09-09",Venezuela,0.353,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2461,"2007-09-16",Argentina,0.017,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2462,"2007-09-16",Bolivia,0.01,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2463,"2007-09-16",Brazil,0.062,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2464,"2007-09-16",India,0.159,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2465,"2007-09-16",Indonesia,0.233,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2466,"2007-09-16",Mexico,0.24,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2467,"2007-09-16",Philippines,0.225,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2468,"2007-09-16",Singapore,0.23,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2469,"2007-09-16",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2470,"2007-09-16",Venezuela,0.378,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2471,"2007-09-23",Argentina,0.034,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2472,"2007-09-23",Bolivia,0.009,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2473,"2007-09-23",Brazil,0.055,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2474,"2007-09-23",India,0.16,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2475,"2007-09-23",Indonesia,0.169,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2476,"2007-09-23",Mexico,0.274,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2477,"2007-09-23",Philippines,0.195,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2478,"2007-09-23",Singapore,0.186,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2479,"2007-09-23",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2480,"2007-09-23",Venezuela,0.359,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2481,"2007-09-30",Argentina,0.036,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2482,"2007-09-30",Bolivia,0.01,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2483,"2007-09-30",Brazil,0.059,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2484,"2007-09-30",India,0.174,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2485,"2007-09-30",Indonesia,0.174,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2486,"2007-09-30",Mexico,0.345,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2487,"2007-09-30",Philippines,0.248,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2488,"2007-09-30",Singapore,0.17,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2489,"2007-09-30",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2490,"2007-09-30",Venezuela,0.362,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2491,"2007-10-07",Argentina,0.029,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2492,"2007-10-07",Bolivia,0.02,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2493,"2007-10-07",Brazil,0.079,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2494,"2007-10-07",India,0.205,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2495,"2007-10-07",Indonesia,0.111,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2496,"2007-10-07",Mexico,0.363,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2497,"2007-10-07",Philippines,0.24,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2498,"2007-10-07",Singapore,0.151,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2499,"2007-10-07",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2500,"2007-10-07",Venezuela,0.385,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2501,"2007-10-14",Argentina,0.024,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2502,"2007-10-14",Bolivia,0.03,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2503,"2007-10-14",Brazil,0.119,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2504,"2007-10-14",India,0.197,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2505,"2007-10-14",Indonesia,0.126,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2506,"2007-10-14",Mexico,0.488,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2507,"2007-10-14",Philippines,0.18,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
2508,"2007-10-14",Singapore,0.126,2007,2.3,80.4,1.29,4732785,143379969740,Asia,South-Eastern Asia
2509,"2007-10-14",Thailand,,2007,14.0,73.8,1.5,66353572,173743467322,Asia,South-Eastern Asia
2510,"2007-10-14",Venezuela,0.434,2007,15.0,74.4,2.56,27670659,158786565932,Americas,South America
2511,"2007-10-21",Argentina,0.034,2007,14.1,75.2,2.25,39969903,369614509411,Americas,South America
2512,"2007-10-21",Bolivia,0.021,2007,42.2,70.9,3.55,9441482,10714702655,Americas,South America
2513,"2007-10-21",Brazil,0.121,2007,17.1,73.0,1.94,192784521,815703390474,Americas,South America
2514,"2007-10-21",India,0.172,2007,51.9,64.3,2.69,1179685631,790088337362,Asia,Southern Asia
2515,"2007-10-21",Indonesia,0.187,2007,30.9,69.2,2.49,232296830,233243848107,Asia,South-Eastern Asia
2516,"2007-10-21",Mexico,0.586,2007,15.8,75.6,2.38,113139374,691704027302,Americas,Central America
2517,"2007-10-21",Philippines,0.212,2007,26.4,69.7,3.33,88965508,113782759189,Asia,South-Eastern Asia
